,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,track_id,Position,Track Name,Artist,Streams,date,track_id
172,0.737,0.0853,159.965,0.0545,0.0314,0.0,4,0.529,0,235743,-5.392,0.355,1,3Oy5fg7uR3bwSK5MA7PS5M,173,หลอกให้รัก,The Mousses,7163,2017-08-27,3Oy5fg7uR3bwSK5MA7PS5M
12372,0.821,0.131,144.977,0.187,0.0158,0.0,4,0.655,11,204239,-4.7410000000000005,0.672,1,3YcQMEQsLWiya2zjSKKJAU,173,I am YOU,Stray Kids,18831,2018-10-28,3YcQMEQsLWiya2zjSKKJAU
9972,0.677,0.369,99.01700000000001,0.0406,0.23,0.0,4,0.662,1,224914,-6.371,0.34700000000000003,0,4txpZk7WSjV1dsZAw5WYcT,173,Still New York,MAX,15326,2018-08-05,4txpZk7WSjV1dsZAw5WYcT
18572,0.525,0.13699999999999998,133.983,0.305,0.028999999999999998,5.68e-06,4,0.888,1,143792,-5.665,0.243,1,6dPyzkyZwoj9LqjQXOFdVv,173,Press,Cardi B,30010,2019-06-02,6dPyzkyZwoj9LqjQXOFdVv
18972,0.575,0.15,114.912,0.0312,0.727,0.0,4,0.619,0,271304,-6.041,0.22899999999999998,0,2uXmfTQP2pkD6SrQeFhRLF,173,คนเดียว บางที,YOUNGOHM,30917,2019-06-16,2uXmfTQP2pkD6SrQeFhRLF
18172,0.624,0.12300000000000001,158.08700000000002,0.114,0.11,0.0,4,0.715,4,173325,-3.0460000000000003,0.41200000000000003,0,5qmq61DAAOUaW8AUo8xKhh,173,Truth Hurts,Lizzo,29856,2019-05-19,5qmq61DAAOUaW8AUo8xKhh
12773,0.486,0.10400000000000001,88.98200000000001,0.0306,0.6559999999999999,0.0,4,0.698,1,262488,-6.0920000000000005,0.39799999999999996,1,6OJ10ZEgo5ZyBHZE72eD7x,174,เป็นอดีต,MEAN,19223,2018-11-11,6OJ10ZEgo5ZyBHZE72eD7x
10373,0.775,0.204,171.91,0.161,0.278,0.0,4,0.5760000000000001,11,231773,-6.124,0.809,0,2HWq29TPRH0g9mBq2XwPPZ,174,สตรอง,MEAN,15980,2018-08-19,2HWq29TPRH0g9mBq2XwPPZ
1173,0.512,0.0965,176.049,0.0342,0.00379,0.0025,4,0.4,7,279240,-8.482000000000001,0.316,1,5eVmR3LXaUuJ4dgXfwcvsx,174,ปล่อย,Pop Pongkool,6429,2017-10-01,5eVmR3LXaUuJ4dgXfwcvsx
173,0.6759999999999999,0.102,85.984,0.0916,0.00957,2.65e-05,4,0.628,7,191880,-5.9110000000000005,0.75,1,7AEAGTc8cReDqcbPoY9gwo,174,We Are Never Ever Getting Back Together,Taylor Swift,7139,2017-08-27,7AEAGTc8cReDqcbPoY9gwo
13973,0.539,0.10099999999999999,99.947,0.17800000000000002,0.163,2.1000000000000002e-06,4,0.833,11,149520,-7.399,0.385,0,6MWtB6iiXyIwun0YzU6DFP,174,Wow.,Post Malone,21371,2018-12-23,6MWtB6iiXyIwun0YzU6DFP
7373,0.425,0.122,110.62,0.0425,0.45899999999999996,0.0,4,0.342,0,199507,-9.064,0.115,0,7FihoA0WgTT21DkWR7wbYR,174,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",Céline Dion,12092,2018-05-06,7FihoA0WgTT21DkWR7wbYR
2373,0.377,0.114,94.973,0.0304,0.45899999999999996,0.0,3,0.43200000000000005,7,260867,-5.79,0.39399999999999996,1,5T6bJp3XgwT0IaCfKMxmAu,174,Perfect - Acoustic,Ed Sheeran,7671,2017-11-12,5T6bJp3XgwT0IaCfKMxmAu
2573,0.885,0.106,134.97299999999998,0.268,0.11,4.04e-05,4,0.895,0,186027,-4.1819999999999995,0.633,1,2nUJvBO87SkxCViQsLc9Zr,174,Man's Not Hot,Big Shaq,8325,2017-11-19,2nUJvBO87SkxCViQsLc9Zr
3573,0.34,0.0955,119.60600000000001,0.0446,0.614,0.0,4,0.741,2,129893,-13.421,0.838,1,1cImYkHOQMFE7AZC9aOk4y,174,Jingle Bell Rock,Bobby Helms,9330,2017-12-24,1cImYkHOQMFE7AZC9aOk4y
25973,0.531,0.10800000000000001,100.986,0.0528,0.0247,0.00015900000000000002,4,0.7979999999999999,8,316887,-10.517000000000001,0.29100000000000004,0,5bxUcO8wPndPdgxIbgGzqc,174,แสนว่างเปล่า,ALREADY DEADD,48066,2020-02-16,5bxUcO8wPndPdgxIbgGzqc
373,0.8190000000000001,0.159,90.00399999999999,0.0313,0.191,0.0,4,0.6779999999999999,8,184248,-3.306,0.499,1,1Sl3njkhhz8nrSPZroDQ82,174,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,6119,2017-09-03,1Sl3njkhhz8nrSPZroDQ82
15773,0.44299999999999995,0.314,150.25,0.0436,0.447,0.0,4,0.682,2,231813,-7.195,0.696,0,66SZcc3OxqUuBlwNQt6a8y,174,คนไข้,BOWKYLION,23708,2019-02-24,66SZcc3OxqUuBlwNQt6a8y
7573,0.737,0.41700000000000004,81.02600000000001,0.0355,0.382,0.0,4,0.655,2,197645,-4.809,0.6679999999999999,0,3vPoCfS2Ao2pjOvKZ63ybx,174,One More Day,Afrojack,11844,2018-05-13,3vPoCfS2Ao2pjOvKZ63ybx
8373,0.513,0.10099999999999999,148.015,0.0335,0.539,6.459999999999998e-05,4,0.622,5,264357,-9.419,0.366,1,5wnvPLqq3sTR3GmVmUqEwu,174,YOUniverse (จักรวาลเธอ),นนน กรภัทร์,14017,2018-06-10,5wnvPLqq3sTR3GmVmUqEwu
14773,0.259,0.105,143.892,0.0507,0.889,1.59e-06,4,0.631,0,208125,-9.843,0.45,1,1MCEY3Y4W6AAlpaYgacl0w,174,บังคับ,Keng Tachaya,22409,2019-01-20,1MCEY3Y4W6AAlpaYgacl0w
22773,0.7959999999999999,0.0491,94.98899999999999,0.0501,0.00834,0.0,4,0.684,6,179527,-3.727,0.42,0,4TsP3ww5zEXxuUdmkWIcqp,174,Love You Like Crazy,TAEYEON,46678,2019-10-27,4TsP3ww5zEXxuUdmkWIcqp
6773,0.48,0.10400000000000001,76.54,0.0297,0.0161,0.0,4,0.5770000000000001,8,212543,-5.9079999999999995,0.42200000000000004,1,41dykwc7XRMk44xgg8hykQ,174,Ferrari,Bebe Rexha,10359,2018-04-15,41dykwc7XRMk44xgg8hykQ
8773,0.847,0.11,114.99600000000001,0.0353,0.00271,1.04e-06,4,0.7170000000000001,1,179999,-6.159,0.414,1,4ABdTWafMCXfATpILRuZFW,174,IDWK,DVBBS,14355,2018-06-24,4ABdTWafMCXfATpILRuZFW
4973,0.705,0.128,137.13299999999998,0.299,0.000813,0.0,4,0.645,1,229670,-5.008,0.376,1,51rXHuKN8Loc4sUlKPODgH,174,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,10221,2018-02-11,51rXHuKN8Loc4sUlKPODgH
4573,0.46399999999999997,0.0997,87.477,0.0285,0.00329,0.409,4,0.665,9,186514,-11.421,0.268,1,5dkXseVPrYqU7x9a99oUAD,174,ฝากดาว,PILLS,10185,2018-01-28,5dkXseVPrYqU7x9a99oUAD
13773,0.49,0.0886,143.969,0.0319,0.335,0.0,4,0.608,8,245000,-8.702,0.201,1,1dULBV4qfheUj83cOeVOOv,174,"รู้แค่หัวใจ (จาก ""ภาพยนตร์ Gravity Of Love"" )",Ink Waruntorn,22050,2018-12-16,1dULBV4qfheUj83cOeVOOv
574,0.836,0.1,109.986,0.0342,0.0877,0.0,4,0.778,8,246545,-2.7089999999999996,0.847,1,0OCOoJ0TVcCLRCBFycKgnF,175,ทดลองใช้,Pun Basher,5890,2017-09-10,0OCOoJ0TVcCLRCBFycKgnF
4974,0.72,0.17600000000000002,140.08,0.0488,0.0626,1.21e-06,4,0.727,11,238893,-5.856,0.589,0,5jyyPsIGM2yqkZN9R3TmvN,175,The Ways (with Swae Lee),Khalid,10202,2018-02-11,5jyyPsIGM2yqkZN9R3TmvN
374,0.594,0.162,135.002,0.0747,0.111,0.0,4,0.795,0,275080,-6.2,0.409,1,0q75NwOoFiARAVp4EXU4Bs,175,Love Galore (feat. Travis Scott),SZA,6115,2017-09-03,0q75NwOoFiARAVp4EXU4Bs
12974,0.868,0.35200000000000004,165.13299999999998,0.14300000000000002,0.0599,0.0,4,0.613,6,207173,-2.792,0.39399999999999996,0,55Md5fnLfCpXzUATASy6Rk,175,Shoot Out,Monsta X,19091,2018-11-18,55Md5fnLfCpXzUATASy6Rk
10574,0.955,0.301,129.972,0.134,0.0352,0.0,4,0.488,1,247483,-3.44,0.48,0,3MpwwsTFVtbEunR1dUMJUc,175,DNA (Pedal 2 LA Mix),BTS,18044,2018-08-26,3MpwwsTFVtbEunR1dUMJUc
8774,0.5,0.249,140.063,0.147,0.51,4.87e-06,4,0.8079999999999999,1,222857,-7.25,0.768,1,193BjzeSedC42I3ydg1SyF,175,เกาะสวาทหาดสวรรค์,Gavin D,14349,2018-06-24,193BjzeSedC42I3ydg1SyF
14374,0.5870000000000001,0.14800000000000002,96.057,0.0413,0.40700000000000003,0.0,4,0.7909999999999999,3,179449,-5.075,0.536,0,3Ol2xnObFdKV9pmRD2t9x8,175,Look Back at It,A Boogie Wit da Hoodie,21550,2019-01-06,3Ol2xnObFdKV9pmRD2t9x8
174,0.7120000000000001,0.183,127.96700000000001,0.0355,0.000408,0.589,4,0.381,5,255103,-6.9,0.0378,1,5oAgI7Pzg6vxuKrfapg3Pi,175,Pizza,Martin Garrix,7072,2017-08-27,5oAgI7Pzg6vxuKrfapg3Pi
2974,0.534,0.0607,135.917,0.0386,0.106,1.76e-05,4,0.615,9,236413,-6.718999999999999,0.193,0,1R0a2iXumgCiFb7HEZ7gUE,175,Don’t Blame Me,Taylor Swift,9262,2017-12-03,1R0a2iXumgCiFb7HEZ7gUE
7174,0.584,0.134,183.91,0.0404,0.0121,0.0305,4,0.65,2,217713,-4.809,0.545,1,6YKtXMb7DISTUfYjSSPsEq,175,Sniper,Folly Rae,11381,2018-04-29,6YKtXMb7DISTUfYjSSPsEq
15975,0.282,0.147,91.367,0.106,0.373,0.00557,4,0.722,5,314358,-7.484,0.217,1,58dSdjfEYNSxte1aNVxuNf,176,Easy,Mac Ayres,23992,2019-03-03,58dSdjfEYNSxte1aNVxuNf
1775,0.7879999999999999,0.23800000000000002,142.75,0.0625,0.5,0.0,4,0.61,7,190398,-3.8569999999999998,0.51,0,7vs4RrAcoc1VzY0dKUsKF0,176,WHERE YOU AT,NU'EST W,6259,2017-10-22,7vs4RrAcoc1VzY0dKUsKF0
13175,0.9109999999999999,0.0747,104.949,0.0723,0.20199999999999999,0.0,4,0.612,6,213826,-0.857,0.5660000000000001,0,69WXOcy1JH8ae6b4cYp3sN,176,Loved,Highlight,20256,2018-11-25,69WXOcy1JH8ae6b4cYp3sN
6975,0.29600000000000004,0.095,115.28399999999999,0.0333,0.934,0.0,4,0.35100000000000003,4,200186,-10.109,0.12,0,0u2P5u6lvoDfwTYjAADbn4,176,lovely (with Khalid),Billie Eilish,11223,2018-04-22,0u2P5u6lvoDfwTYjAADbn4
23775,0.43,0.0887,127.087,0.0364,0.12300000000000001,0.0,4,0.784,10,159382,-8.756,0.23600000000000002,0,4TnjEaWOeW0eKTKIEvJyCa,176,Falling,Trevor Daniel,45860,2019-12-01,4TnjEaWOeW0eKTKIEvJyCa
3375,0.46399999999999997,0.294,129.26,0.0297,0.6459999999999999,0.0,4,0.413,5,267251,-5.736000000000001,0.341,1,6eAMa0e7WCbjM7ivbAhvkq,176,This Christmas,TAEYEON,9325,2017-12-17,6eAMa0e7WCbjM7ivbAhvkq
9575,0.9159999999999999,0.0489,167.933,0.149,0.0683,0.0,4,0.583,1,175837,-1.396,0.732,1,1uszVo0bVPALn32ix2kJ9e,176,Shoot Me,DAY6,15039,2018-07-22,1uszVo0bVPALn32ix2kJ9e
3575,0.214,0.341,94.775,0.0375,0.9079999999999999,7.47e-06,3,0.33899999999999997,4,206640,-11.714,0.363,1,0lLdorYw7lVrJydTINhWdI,176,It's Beginning to Look a Lot like Christmas,Michael Bublé,9254,2017-12-24,0lLdorYw7lVrJydTINhWdI
1175,0.624,0.159,143.931,0.0325,0.589,0.0022,4,0.436,8,266498,-6.985,0.262,1,6SlbEb9Zvc8rUAHUhreScK,176,เธอ,Cocktail,6333,2017-10-01,6SlbEb9Zvc8rUAHUhreScK
175,0.5670000000000001,0.0811,125.02,0.0956,0.59,0.0014199999999999998,4,0.845,5,205680,-8.118,0.7929999999999999,0,3pzjHKrQSvXGHQ98dx18HI,176,What Do You Mean?,Justin Bieber,7057,2017-08-27,3pzjHKrQSvXGHQ98dx18HI
6575,0.557,0.105,69.66,0.102,0.24100000000000002,0.0,4,0.377,10,136700,-5.629,0.306,0,3roMGtDfleE2N8M56E2WFs,176,We Do (feat. Miranda Glory),R3HAB,10774,2018-04-08,3roMGtDfleE2N8M56E2WFs
1176,0.703,0.19399999999999998,92.02,0.0331,0.21899999999999997,0.0,4,0.6729999999999999,7,221163,-7.877999999999999,0.631,1,3o5FB7uyNadcadhKe3GP32,177,ถ้าหาก,Two Popetorn,6317,2017-10-01,3o5FB7uyNadcadhKe3GP32
2376,0.488,0.15,96.98899999999999,0.0258,0.299,1.11e-06,4,0.701,9,258402,-9.948,0.625,1,4acvfSY2byUOWNhjdtitqP,177,รอยยิ้ม,Scrubb,7628,2017-11-12,4acvfSY2byUOWNhjdtitqP
176,0.537,0.10800000000000001,77.986,0.0281,0.605,0.0228,4,0.586,9,258053,-6.02,0.43200000000000005,1,77ADZDyRxjuSRPHZtoffit,177,ฤดูกาล,25 hours,7052,2017-08-27,77ADZDyRxjuSRPHZtoffit
16576,0.701,0.0989,97.006,0.0577,0.12300000000000001,0.0,4,0.778,11,209118,-6.638,0.507,0,5YYxsCwvUiNNbDak7ATSPS,177,My Angel,Illslick,23751,2019-03-24,5YYxsCwvUiNNbDak7ATSPS
3976,0.653,0.321,100.976,0.0521,0.424,0.0,4,0.698,9,186610,-6.365,0.381,1,3a4UuAErF1VMAkwqzkc1tj,177,Wishing Well,Sam Feldt,9323,2018-01-07,3a4UuAErF1VMAkwqzkc1tj
4376,0.868,0.134,120.015,0.053,0.08900000000000001,0.0,4,0.59,4,237747,-5.7989999999999995,0.7190000000000001,1,4xTR0PnYl9LTn0GEnyaYdF,177,จะรักหรือจะร้าย,KLEAR,9671,2018-01-21,4xTR0PnYl9LTn0GEnyaYdF
21776,0.946,0.139,146.037,0.327,0.16,0.0,4,0.5920000000000001,7,175213,-2.699,0.705,0,0fToFBFypPz5XMyAdAm7Ay,177,Fear,SEVENTEEN,43692,2019-09-22,0fToFBFypPz5XMyAdAm7Ay
7176,0.47600000000000003,0.306,77.846,0.129,0.5670000000000001,1.95e-05,4,0.455,6,200442,-7.02,0.35200000000000004,1,6VxYsn12cw9m9iQwCxmkJ0,177,I Just Wanna Go Back ◐,HONNE,11329,2018-04-29,6VxYsn12cw9m9iQwCxmkJ0
16176,0.5379999999999999,0.11800000000000001,119.95299999999999,0.0594,0.23199999999999998,0.0,4,0.752,7,178610,-7.075,0.593,0,70RhOJPbnEB0VTvsq1NbU0,177,ไม่น่าเจอเลย (shouldn't),NINE BY NINE,23120,2019-03-10,70RhOJPbnEB0VTvsq1NbU0
9376,0.609,0.0737,134.011,0.10400000000000001,0.36700000000000005,0.0,4,0.9540000000000001,10,296866,-4.873,0.66,0,740TQSOivzfTgFYcMPWbnf,177,เบอร์มาดิ,P-Hot,14765,2018-07-15,740TQSOivzfTgFYcMPWbnf
12176,0.10400000000000001,0.0895,124.001,0.0621,0.9790000000000001,7.859999999999999e-05,3,0.498,1,199931,-14.08,0.205,0,14JzyD6FlBD5z0wV5P07YI,177,when the party's over,Billie Eilish,17919,2018-10-21,14JzyD6FlBD5z0wV5P07YI
5976,0.503,0.131,140.097,0.0263,0.6759999999999999,0.0,4,0.49200000000000005,10,243387,-6.9110000000000005,0.305,1,0zU4dD3GRxUMp887xAoa76,177,เพียงสบตา,Lydia,10239,2018-03-18,0zU4dD3GRxUMp887xAoa76
14777,0.649,0.17600000000000002,166.072,0.24100000000000002,0.504,0.0,4,0.674,6,174055,-6.5920000000000005,0.617,1,5qeBPsfkqPWV8sytZL70k2,178,รักเมียที่สุดในโลก,Illslick,22087,2019-01-20,5qeBPsfkqPWV8sytZL70k2
19977,0.331,0.085,103.20299999999999,0.0385,0.657,0.0,5,0.337,5,182613,-10.16,0.35,1,1zSKtBze2IReYU44W0lDzd,178,Can You Feel the Love Tonight,Beyoncé,35076,2019-07-21,1zSKtBze2IReYU44W0lDzd
9177,0.696,0.138,87.62200000000001,0.0508,0.08900000000000001,0.0,4,0.41200000000000003,0,200661,-3.681,0.376,1,12wAQ0HNbJWVrVJA3woXDb,178,Safe,Daya,14681,2018-07-08,12wAQ0HNbJWVrVJA3woXDb
1177,0.556,0.11699999999999999,92.01700000000001,0.0312,0.557,0.000227,4,0.6779999999999999,8,265747,-6.718,0.373,1,2nAUhnLMltzWOHCnjAUsGd,178,วู่วาม - Unreleased Version,Season Five,6288,2017-10-01,2nAUhnLMltzWOHCnjAUsGd
977,0.583,0.11199999999999999,133.032,0.0814,0.28300000000000003,0.0,5,0.461,5,172870,-4.581,0.49700000000000005,1,2X8GwyuNBiOJKLCLNaefOT,178,Heavy,Anne-Marie,6362,2017-09-24,2X8GwyuNBiOJKLCLNaefOT
1377,0.7509999999999999,0.0893,118.384,0.0296,0.0604,0.0,4,0.675,0,181279,-3.5389999999999997,0.612,1,7y9iMe8SOB6z3NoHE2OfXl,178,Bad At Love,Halsey,6647,2017-10-08,7y9iMe8SOB6z3NoHE2OfXl
177,0.5720000000000001,0.0907,103.03299999999999,0.0352,0.11199999999999999,0.0,4,0.77,0,251650,-7.914,0.731,1,03JGgPqVY9lYDqFSV6BXMN,178,ความจริง,Room 39,7026,2017-08-27,03JGgPqVY9lYDqFSV6BXMN
6377,0.374,0.0894,142.112,0.0265,0.47200000000000003,0.0,4,0.5920000000000001,5,289859,-8.818,0.128,1,2C9eDqjEyfZmQg6F5ZCe9s,178,Anata to Christmas Eve,BNK48,11179,2018-04-01,2C9eDqjEyfZmQg6F5ZCe9s
12377,0.64,0.10400000000000001,173.949,0.0321,0.258,0.0,4,0.525,11,258276,-6.187,0.48700000000000004,1,04UELvBbAwInwFX9eF6Ckt,178,ไม่เกี่ยวเลย,Better Weather,18417,2018-10-28,04UELvBbAwInwFX9eF6Ckt
10178,0.8,0.19399999999999998,104.039,0.0326,0.0925,0.000331,4,0.645,5,265040,-7.037999999999999,0.54,0,0bWlFoEMmfay6boxZwt97c,179,ปิ๊งปิ๊งปิ๊งปิ๊ง,Ornly You,15375,2018-08-12,0bWlFoEMmfay6boxZwt97c
178,0.795,0.0717,79.028,0.0504,0.0417,0.000113,4,0.8009999999999999,1,163253,-5.115,0.754,0,6QgjcU0zLnzq5OrUoSZ3OK,179,Feel It Still,Portugal. The Man,7017,2017-08-27,6QgjcU0zLnzq5OrUoSZ3OK
19978,0.61,0.0834,170.02900000000002,0.0348,0.0384,0.39899999999999997,4,0.183,4,354115,-4.342,0.0504,1,4s4xtVecBeGjuAMqXW8kWv,179,ขอ,Lomosonic,34941,2019-07-21,4s4xtVecBeGjuAMqXW8kWv
15578,0.13,0.10300000000000001,152.561,0.033,0.925,0.00147,4,0.396,4,169375,-16.825,0.318,1,0n2V4J157Ag61Rr1bWkiTG,179,ฉันดีใจที่ได้พบเธอ,Whal & Dolph,23097,2019-02-17,0n2V4J157Ag61Rr1bWkiTG
1178,0.752,0.0646,105.007,0.264,0.000982,2.56e-05,4,0.607,11,213173,-4.406000000000001,0.847,0,38Ncs9ZEzJzd1ypUjNPsb5,179,Sexy Dirty Love,Demi Lovato,6260,2017-10-01,38Ncs9ZEzJzd1ypUjNPsb5
3578,0.40700000000000003,0.45,140.05700000000002,0.0504,0.706,0.0,4,0.703,8,125827,-12.155,0.8490000000000001,1,3T7dNA7O8c3Axj5WyDNcH3,179,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,9154,2017-12-24,3T7dNA7O8c3Axj5WyDNcH3
7778,0.703,0.0964,94.85799999999999,0.102,0.0218,0.0,4,0.541,0,215724,-5.5729999999999995,0.23800000000000002,1,79Mjfhh393dZdAsTvUFDR6,179,Don't Go Breaking My Heart,Backstreet Boys,12472,2018-05-20,79Mjfhh393dZdAsTvUFDR6
24378,0.619,0.0916,149.89600000000002,0.0419,0.57,0.0,3,0.5760000000000001,3,187720,-3.324,0.524,1,2m9K7KlDOQ0NXk9xBpkuoZ,179,Remember Forever,Red Velvet,46479,2019-12-22,2m9K7KlDOQ0NXk9xBpkuoZ
1778,0.723,0.196,99.977,0.0363,0.18,0.0,4,0.866,1,200700,-6.539,0.963,0,14nzS3IzR9JIk26IX8iL3P,179,Panama,Matteo,6040,2017-10-22,14nzS3IzR9JIk26IX8iL3P
18578,0.804,0.0865,146.94299999999998,0.0656,0.022000000000000002,1.76e-05,4,0.752,11,193253,-3.512,0.795,0,7w3mCZJZbfXzNebD5vktMI,179,ME,CLC,29579,2019-06-02,7w3mCZJZbfXzNebD5vktMI
10979,0.775,0.0883,119.964,0.0473,0.26899999999999996,0.0,4,0.601,0,190295,-4.612,0.483,1,6jreFSOTUAViWjKyzOC4Kg,180,REMEDY,Alesso,17351,2018-09-09,6jreFSOTUAViWjKyzOC4Kg
14979,0.384,0.19399999999999998,141.924,0.179,0.5710000000000001,0.0,4,0.8029999999999999,7,210147,-6.522,0.503,1,1XJ93XskwJf7PCyIVLbNBt,180,Anxiety (with Selena Gomez),Julia Michaels,21812,2019-01-27,1XJ93XskwJf7PCyIVLbNBt
2779,0.42100000000000004,0.11900000000000001,136.05,0.0268,0.588,4.36e-06,4,0.524,3,336333,-10.597000000000001,0.179,1,3nJlzw6Gn33fitnoxJtLSj,180,ถอย,Gliss,8737,2017-11-26,3nJlzw6Gn33fitnoxJtLSj
1979,0.474,0.0663,170.018,0.0356,0.0929,0.000404,4,0.361,0,286192,-8.155,0.249,1,4WxNfBGTaGoN5hOqXI9TFJ,180,กอดไม่ได้,Bedroom Audio,6876,2017-10-29,4WxNfBGTaGoN5hOqXI9TFJ
20379,0.529,0.0472,103.23100000000001,0.0261,0.0017399999999999998,7.730000000000001e-05,4,0.5579999999999999,8,223456,-10.270999999999999,0.446,1,6hppyFzZ1nHxTbRuPnSwBe,180,อย่าเสียใจคนเดียว ost. HORMONES 3 THE FINAL SEASON,Better Weather,37694,2019-08-04,6hppyFzZ1nHxTbRuPnSwBe
12779,0.528,0.163,109.96700000000001,0.161,0.11199999999999999,0.312,4,0.9329999999999999,5,214653,-6.472,0.754,0,5vdp5UmvTsnMEMESIF2Ym7,180,Another One Bites The Dust - Remastered 2011,Queen,18901,2018-11-11,5vdp5UmvTsnMEMESIF2Ym7
25179,0.6729999999999999,0.0904,110.962,0.158,0.256,3.57e-06,4,0.787,11,237893,-4.577,0.7859999999999999,0,3Dv1eDb0MEgF93GpLXlucZ,180,Say So,Doja Cat,47331,2020-01-19,3Dv1eDb0MEgF93GpLXlucZ
17579,0.494,0.0869,117.90100000000001,0.0559,0.43200000000000005,0.0,4,0.752,0,171356,-8.18,0.22699999999999998,1,5TTXEcfsYLh6fTarLaevTi,180,lowkey,NIKI,26548,2019-04-28,5TTXEcfsYLh6fTarLaevTi
179,0.512,0.114,156.468,0.0392,0.0302,0.0,4,0.368,10,199458,-5.999,0.182,1,0vBUsN3rew8OjgowVwykOn,180,WAKE ME UP,TAEYANG,7006,2017-08-27,0vBUsN3rew8OjgowVwykOn
19179,0.693,0.341,110.021,0.0361,0.0878,0.0,4,0.7340000000000001,0,154024,-6.474,0.55,1,2JoIjuzRplpYGvvLpSW2on,180,Sad Song (feat. TINI),Alesso,30823,2019-06-23,2JoIjuzRplpYGvvLpSW2on
7979,0.5660000000000001,0.34,83.90299999999999,0.2,0.349,0.0,4,0.511,6,239836,-7.23,0.218,0,0X8DcetL926BYiPJYstJTc,180,Lucid Dreams,Juice WRLD,12274,2018-05-27,0X8DcetL926BYiPJYstJTc
15579,0.341,0.163,114.03399999999999,0.0268,0.758,1.23e-06,3,0.58,2,278637,-7.622999999999999,0.13,1,0r7l0cA27fy29MmGU8k1bO,180,รอให้เธอบอก,Whal & Dolph,23032,2019-02-17,0r7l0cA27fy29MmGU8k1bO
6780,0.447,0.0968,90.976,0.0341,0.5770000000000001,0.0,4,0.664,0,228461,-8.404,0.431,1,1Fj0T1XKuhRu7EZzJ7NJIK,181,Delicate - Recorded at The Tracking Room Nashville,Taylor Swift,10162,2018-04-15,1Fj0T1XKuhRu7EZzJ7NJIK
2380,0.8440000000000001,0.087,170.142,0.275,0.0651,0.0,4,0.797,11,173600,-5.482,0.52,1,4dVpf9jZjcORqGTLUaeYj9,181,Plain Jane,A$AP Ferg,7513,2017-11-12,4dVpf9jZjcORqGTLUaeYj9
4380,0.5770000000000001,0.0942,170.078,0.0284,0.193,2.18e-05,4,0.43799999999999994,3,286227,-6.992999999999999,0.172,1,2OQQPlUlrSKu2nOPMwTS2c,181,ยังไม่รู้,Better Weather,9418,2018-01-21,2OQQPlUlrSKu2nOPMwTS2c
25780,0.815,0.158,90.97200000000001,0.0361,0.0186,2.07e-06,4,0.5760000000000001,7,190894,-3.125,0.445,1,5JSVa5i6lFPoyOzK4gj0Ox,181,No Shame,5 Seconds of Summer,46767,2020-02-09,5JSVa5i6lFPoyOzK4gj0Ox
13180,0.84,0.08800000000000001,97.0,0.0648,0.107,0.0,4,0.6940000000000001,2,210575,-4.772,0.563,1,75QZUOxU114kwK5Bf0YyjM,181,One Love,Wanna One,19770,2018-11-25,75QZUOxU114kwK5Bf0YyjM
7180,0.55,0.0786,134.20600000000002,0.24,0.513,0.0,4,0.797,9,206267,-4.166,0.5429999999999999,1,6IaieqiCVvsNvEt6Y7yOFa,181,Ball For Me (feat. Nicki Minaj),Post Malone,11230,2018-04-29,6IaieqiCVvsNvEt6Y7yOFa
180,0.772,0.114,139.982,0.0554,0.0845,0.0,4,0.8270000000000001,7,260409,-6.127999999999999,0.381,1,6kzTfWCPewG1E4xMEJ9d9P,181,ไม่ GUARANTEE,Thaitanium,7002,2017-08-27,6kzTfWCPewG1E4xMEJ9d9P
21580,0.888,0.266,160.007,0.0911,0.0491,0.0,4,0.555,0,194628,-3.27,0.515,1,4TILvzzjPhULxjixzt7hQ3,181,Haters Got Nothing,TRINITY,42673,2019-09-15,4TILvzzjPhULxjixzt7hQ3
20180,0.59,0.359,118.07799999999999,0.0383,0.51,2.2e-06,4,0.49200000000000005,2,79693,-5.205,0.11,1,6dfXz5B4OMtpPgye9Otifi,181,Intro (Through the night),KANG DANIEL,37981,2019-07-28,6dfXz5B4OMtpPgye9Otifi
9380,0.628,0.20600000000000002,127.065,0.038,0.007809999999999999,0.207,4,0.619,11,238568,-8.307,0.23199999999999998,0,6cQnrSlTxhHCCiUpKrs7g3,181,Jumpsuit,Twenty One Pilots,14390,2018-07-15,6cQnrSlTxhHCCiUpKrs7g3
23980,0.8370000000000001,0.0648,94.98899999999999,0.047,0.161,0.000176,4,0.603,7,236684,-6.355,0.3,1,1IWTSMtPBGp2XFAkUxeNSj,181,ชีวิตหลังเอ่ยคำลา,Sweet Mullet,47424,2019-12-08,1IWTSMtPBGp2XFAkUxeNSj
19980,0.58,0.308,175.93200000000002,0.0279,0.51,0.000611,4,0.413,4,234658,-7.501,0.16399999999999998,1,5UlSKEFiNHNFSye7CLpLPs,181,ที่ผ่านมา,YERM,34584,2019-07-21,5UlSKEFiNHNFSye7CLpLPs
